DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),Chg. Spec. Cap.(mAh/g),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Energy(mWh),Spec. Energy(mWh/g),Chg. Energy(mWh),Chg. Spec. Energy(mWh/g),DChg. Energy(mWh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch
3190,27,3,CC DChg,00:02:00,25:54:55,-0.7204,2.0322,0.024,16.68,0.0000,0.00,0.0240,16.68,0.0509,35.32,0.0000,0.00,0.0509,35.32,2025-09-20 17:37:18,-0.0014639,-0.1720,-119.4514,0,Close
3191,27,3,CC DChg,00:02:30,25:55:25,-0.7204,2.0035,0.03,20.84,0.0000,0.00,0.0300,20.84,0.0630,43.73,0.0000,0.00,0.0630,43.73,2025-09-20 17:37:48,-0.0014433,-0.2092,-145.2562,0,Close
3192,27,3,CC DChg,00:03:00,25:55:55,-0.7204,1.9815,0.036,25.01,0.0000,0.00,0.0360,25.01,0.0749,52.04,0.0000,0.00,0.0749,52.04,2025-09-20 17:38:18,-0.0014274,-0.2729,-189.4925,0,Close
3193,27,3,CC DChg,00:03:30,25:56:25,-0.7204,1.9554,0.042,29.18,0.0000,0.00,0.0420,29.18,0.0867,60.24,0.0000,0.00,0.0867,60.24,2025-09-20 17:38:48,-0.0014086,-0.2300,-159.7253,0,Close
3194,27,3,CC DChg,00:04:00,25:56:55,-0.7204,1.9269,0.048,33.35,0.0000,0.00,0.0480,33.35,0.0984,68.33,0.0000,0.00,0.0984,68.33,2025-09-20 17:39:18,-0.0013881,-0.2106,-146.2751,0,Close
3195,27,3,CC DChg,00:04:30,25:57:25,-0.7204,1.8966,0.054,37.52,0.0000,0.00,0.0540,37.52,0.1099,76.30,0.0000,0.00,0.1099,76.30,2025-09-20 17:39:48,-0.0013663,-0.1981,-137.5849,0,Close
3196,27,3,CC DChg,00:05:00,25:57:55,-0.7204,1.8642,0.06,41.69,0.0000,0.00,0.0600,41.69,0.1212,84.14,0.0000,0.00,0.1212,84.14,2025-09-20 17:40:18,-0.0013429,-0.1853,-128.6676,0,Close
3197,27,3,CC DChg,00:05:30,25:58:25,-0.7204,1.8294,0.066,45.86,0.0000,0.00,0.0660,45.86,0.1322,91.84,0.0000,0.00,0.1322,91.84,2025-09-20 17:40:48,-0.0013178,-0.1725,-119.7944,0,Close
3198,27,3,CC DChg,00:06:00,25:58:55,-0.7204,1.7918,0.072,50.03,0.0000,0.00,0.0720,50.03,0.1431,99.38,0.0000,0.00,0.1431,99.38,2025-09-20 17:41:18,-0.0012908,-0.1597,-110.8737,0,Close
3199,27,3,CC DChg,00:06:30,25:59:25,-0.7204,1.7510,0.078,54.19,0.0000,0.00,0.0780,54.19,0.1537,106.76,0.0000,0.00,0.1537,106.76,2025-09-20 17:41:48,-0.0012614,-0.1471,-102.1773,0,Close
3200,27,3,CC DChg,00:07:00,25:59:55,-0.7204,1.7068,0.084,58.36,0.0000,0.00,0.0840,58.36,0.1641,113.97,0.0000,0.00,0.1641,113.97,2025-09-20 17:42:18,-0.0012295,-0.1358,-94.3169,0,Close
3201,27,3,CC DChg,00:07:30,26:00:25,-0.7204,1.6590,0.09,62.53,0.0000,0.00,0.0900,62.53,0.1742,120.98,0.0000,0.00,0.1742,120.98,2025-09-20 17:42:48,-0.0011951,-0.1256,-87.2138,0,Close
3202,27,3,CC DChg,00:08:00,26:00:55,-0.7204,1.6076,0.0961,66.70,0.0000,0.00,0.0961,66.70,0.1840,127.79,0.0000,0.00,0.1840,127.79,2025-09-20 17:43:18,-0.0011581,-0.1168,-81.1058,0,Close
3203,27,3,CC DChg,00:08:30,26:01:25,-0.7204,1.5520,0.1021,70.87,0.0000,0.00,0.1021,70.87,0.1935,134.37,0.0000,0.00,0.1935,134.37,2025-09-20 17:43:48,-0.0011181,-0.1080,-74.9811,0,Close
3204,27,3,CC DChg,00:09:00,26:01:55,-0.7204,1.4920,0.1081,75.04,0.0000,0.00,0.1081,75.04,0.2026,140.72,0.0000,0.00,0.2026,140.72,2025-09-20 17:44:18,-0.0010749,-0.1001,-69.4830,0,Close
3205,27,3,CC DChg,00:09:30,26:02:25,-0.7204,1.4315,0.1141,79.21,0.0000,0.00,0.1141,79.21,0.2114,146.81,0.0000,0.00,0.2114,146.81,2025-09-20 17:44:48,-0.0010312,-0.0992,-68.9087,0,Close
3206,27,3,CC DChg,00:10:00,26:02:55,-0.7204,1.3766,0.1201,83.38,0.0000,0.00,0.1201,83.38,0.2198,152.65,0.0000,0.00,0.2198,152.65,2025-09-20 17:45:18,-0.0009917,-0.1094,-75.9382,0,Close
3207,27,3,CC DChg,00:10:30,26:03:25,-0.7204,1.3273,0.1261,87.55,0.0000,0.00,0.1261,87.55,0.2279,158.29,0.0000,0.00,0.2279,158.29,2025-09-20 17:45:48,-0.0009562,-0.1218,-84.5640,0,Close
3208,27,3,CC DChg,00:11:00,26:03:55,-0.7204,1.2783,0.1321,91.72,0.0000,0.00,0.1321,91.72,0.2357,163.71,0.0000,0.00,0.2357,163.71,2025-09-20 17:46:18,-0.0009209,-0.1225,-85.0820,0,Close
3209,27,3,CC DChg,00:11:30,26:04:25,-0.7204,1.2282,0.1381,95.88,0.0000,0.00,0.1381,95.88,0.2433,168.93,0.0000,0.00,0.2433,168.93,2025-09-20 17:46:48,-0.0008848,-0.1198,-83.2141,0,Close
3210,27,3,CC DChg,00:12:00,26:04:55,-0.7204,1.1784,0.1441,100.05,0.0000,0.00,0.1441,100.05,0.2505,173.95,0.0000,0.00,0.2505,173.95,2025-09-20 17:47:18,-0.0008489,-0.1206,-83.7157,0,Close
3211,27,3,CC DChg,00:12:30,26:05:25,-0.7204,1.1297,0.1501,104.22,0.0000,0.00,0.1501,104.22,0.2574,178.76,0.0000,0.00,0.2574,178.76,2025-09-20 17:47:48,-0.0008138,-0.1233,-85.6074,0,Close
3212,27,3,CC DChg,00:13:00,26:05:55,-0.7204,1.0828,0.1561,108.39,0.0000,0.00,0.1561,108.39,0.2640,183.36,0.0000,0.00,0.2640,183.36,2025-09-20 17:48:18,-0.0007801,-0.1280,-88.8915,0,Close
3213,27,3,CC DChg,00:13:30,26:06:25,-0.7204,1.0387,0.1621,112.56,0.0000,0.00,0.1621,112.56,0.2704,187.78,0.0000,0.00,0.2704,187.78,2025-09-20 17:48:48,-0.0007483,-0.1361,-94.5363,0,Close
3214,27,3,CC DChg,00:13:59,26:06:54,-0.7204,0.9995,0.1679,116.59,0.0000,0.00,0.1679,116.59,0.2763,191.88,0.0000,0.00,0.2763,191.88,2025-09-20 17:49:17,-0.0007200,-0.1480,-102.8079,0,Close
3215,27,2,CC Chg,00:00:00,26:06:54,0.7204,1.2510,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 17:49:18,0.0009012,0.0000,0.0000,0,Close
3216,27,2,CC Chg,00:00:30,26:07:24,0.7204,1.6507,0.006,4.17,0.0060,4.17,0.0000,0.00,0.0091,6.34,0.0091,6.34,0.0000,0.00,2025-09-20 17:49:47,0.0011891,0.0150,10.4300,0,Close
3217,27,2,CC Chg,00:01:00,26:07:54,0.7204,1.7594,0.012,8.34,0.0120,8.34,0.0000,0.00,0.0194,13.48,0.0194,13.48,0.0000,0.00,2025-09-20 17:50:17,0.0012674,0.0552,38.3515,0,Close
3218,27,2,CC Chg,00:01:30,26:08:24,0.7204,1.8214,0.018,12.51,0.0180,12.51,0.0000,0.00,0.0302,20.96,0.0302,20.96,0.0000,0.00,2025-09-20 17:50:47,0.0013121,0.0968,67.2386,0,Close
3219,27,2,CC Chg,00:02:00,26:08:54,0.7204,1.8676,0.024,16.68,0.0240,16.68,0.0000,0.00,0.0413,28.65,0.0413,28.65,0.0000,0.00,2025-09-20 17:51:17,0.0013453,0.1299,90.2339,0,Close
3220,27,2,CC Chg,00:02:30,26:09:24,0.7204,1.9094,0.03,20.84,0.0300,20.84,0.0000,0.00,0.0526,36.53,0.0526,36.53,0.0000,0.00,2025-09-20 17:51:47,0.0013755,0.1436,99.7319,0,Close
3221,27,2,CC Chg,00:03:00,26:09:54,0.7204,1.9585,0.036,25.01,0.0360,25.01,0.0000,0.00,0.0642,44.59,0.0642,44.59,0.0000,0.00,2025-09-20 17:52:17,0.0014108,0.1223,84.9037,0,Close
3222,27,2,CC Chg,00:03:30,26:10:24,0.7204,2.0287,0.042,29.18,0.0420,29.18,0.0000,0.00,0.0762,52.90,0.0762,52.90,0.0000,0.00,2025-09-20 17:52:47,0.0014614,0.0855,59.3840,0,Close
3223,27,2,CC Chg,00:04:00,26:10:54,0.7204,2.1131,0.048,33.35,0.0480,33.35,0.0000,0.00,0.0886,61.54,0.0886,61.54,0.0000,0.00,2025-09-20 17:53:17,0.0015222,0.0711,49.3931,0,Close
3224,27,2,CC Chg,00:04:30,26:11:24,0.7204,2.1824,0.054,37.52,0.0540,37.52,0.0000,0.00,0.1015,70.51,0.1015,70.51,0.0000,0.00,2025-09-20 17:53:47,0.0015721,0.0866,60.1552,0,Close
3225,27,2,CC Chg,00:05:00,26:11:54,0.7204,2.2148,0.06,41.69,0.0600,41.69,0.0000,0.00,0.1147,79.67,0.1147,79.67,0.0000,0.00,2025-09-20 17:54:17,0.0015955,0.1853,128.6656,0,Close
3226,27,2,CC Chg,00:05:30,26:12:24,0.7204,2.2538,0.066,45.86,0.0660,45.86,0.0000,0.00,0.1281,88.99,0.1281,88.99,0.0000,0.00,2025-09-20 17:54:47,0.0016235,0.1539,106.8918,0,Close
3227,27,2,CC Chg,00:06:00,26:12:54,0.7204,2.2892,0.072,50.03,0.0720,50.03,0.0000,0.00,0.1418,98.46,0.1418,98.46,0.0000,0.00,2025-09-20 17:55:17,0.0016491,0.1696,117.7615,0,Close
3228,27,2,CC Chg,00:06:30,26:13:24,0.7204,2.3207,0.078,54.19,0.0780,54.19,0.0000,0.00,0.1556,108.07,0.1556,108.07,0.0000,0.00,2025-09-20 17:55:47,0.0016717,0.1906,132.3411,0,Close
3229,27,2,CC Chg,00:07:00,26:13:54,0.7204,2.3504,0.084,58.36,0.0840,58.36,0.0000,0.00,0.1697,117.81,0.1697,117.81,0.0000,0.00,2025-09-20 17:56:17,0.0016931,0.2021,140.3626,0,Close
3230,27,2,CC Chg,00:07:30,26:14:24,0.7204,2.3788,0.09,62.53,0.0900,62.53,0.0000,0.00,0.1838,127.67,0.1838,127.67,0.0000,0.00,2025-09-20 17:56:47,0.0017136,0.2114,146.7877,0,Close
3231,27,2,CC Chg,00:08:00,26:14:54,0.7204,2.4072,0.096,66.70,0.0960,66.70,0.0000,0.00,0.1982,137.65,0.1982,137.65,0.0000,0.00,2025-09-20 17:57:17,0.0017340,0.2114,146.7868,0,Close
3232,27,2,CC Chg,00:08:30,26:15:24,0.7204,2.4369,0.1021,70.87,0.1021,70.87,0.0000,0.00,0.2128,147.75,0.2128,147.75,0.0000,0.00,2025-09-20 17:57:47,0.0017554,0.2021,140.3617,0,Close
3233,27,2,CC Chg,00:09:00,26:15:54,0.7204,2.4685,0.1081,75.04,0.1081,75.04,0.0000,0.00,0.2275,157.97,0.2275,157.97,0.0000,0.00,2025-09-20 17:58:17,0.0017782,0.1900,131.9222,0,Close
3234,27,2,CC Chg,00:09:30,26:16:24,0.7204,2.5030,0.1141,79.21,0.1141,79.21,0.0000,0.00,0.2424,168.34,0.2424,168.34,0.0000,0.00,2025-09-20 17:58:47,0.0018031,0.1740,120.8327,0,Close
3235,27,2,CC Chg,00:10:00,26:16:54,0.7204,2.5393,0.1201,83.38,0.1201,83.38,0.0000,0.00,0.2575,178.85,0.2575,178.85,0.0000,0.00,2025-09-20 17:59:17,0.0018292,0.1654,114.8412,0,Close
3236,27,2,CC Chg,00:10:30,26:17:24,0.7204,2.5802,0.1261,87.54,0.1261,87.54,0.0000,0.00,0.2729,189.52,0.2729,189.52,0.0000,0.00,2025-09-20 17:59:47,0.0018586,0.1468,101.9249,0,Close
3237,27,2,CC Chg,00:11:00,26:17:54,0.7204,2.6277,0.1321,91.71,0.1321,91.71,0.0000,0.00,0.2885,200.38,0.2885,200.38,0.0000,0.00,2025-09-20 18:00:16,0.0018929,0.1264,87.7632,0,Close
3238,27,2,CC Chg,00:11:30,26:18:24,0.7204,2.6829,0.1381,95.88,0.1381,95.88,0.0000,0.00,0.3045,211.45,0.3045,211.45,0.0000,0.00,2025-09-20 18:00:46,0.0019327,0.1088,75.5217,0,Close
3239,27,2,CC Chg,00:12:00,26:18:54,0.7204,2.7445,0.1441,100.05,0.1441,100.05,0.0000,0.00,0.3208,222.76,0.3208,222.76,0.0000,0.00,2025-09-20 18:01:16,0.0019771,0.0975,67.6749,0,Close
3240,27,2,CC Chg,00:12:30,26:19:24,0.7204,2.8104,0.1501,104.22,0.1501,104.22,0.0000,0.00,0.3375,234.35,0.3375,234.35,0.0000,0.00,2025-09-20 18:01:46,0.0020245,0.0911,63.2588,0,Close
3241,27,2,CC Chg,00:13:00,26:19:54,0.7204,2.8788,0.1561,108.39,0.1561,108.39,0.0000,0.00,0.3545,246.21,0.3545,246.21,0.0000,0.00,2025-09-20 18:02:16,0.0020737,0.0878,60.9471,0,Close
3242,27,2,CC Chg,00:13:30,26:20:24,0.7204,2.9493,0.1621,112.56,0.1621,112.56,0.0000,0.00,0.3720,258.36,0.3720,258.36,0.0000,0.00,2025-09-20 18:02:46,0.0021245,0.0851,59.1312,0,Close
3243,27,2,CC Chg,00:13:51,26:20:45,0.7204,3.0009,0.1663,115.47,0.1663,115.47,0.0000,0.00,0.3845,267.05,0.3845,267.05,0.0000,0.00,2025-09-20 18:03:07,0.0021618,0.0814,56.5530,0,Close
3244,28,3,CC DChg,00:00:00,26:20:45,-0.7204,2.4511,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 18:03:08,-0.0017657,0.0000,0.0000,0,Close
3245,28,3,CC DChg,00:00:30,26:21:15,-0.7204,2.1569,0.006,4.17,0.0000,0.00,0.0060,4.17,0.0132,9.18,0.0000,0.00,0.0132,9.18,2025-09-20 18:03:37,-0.0015537,-0.0204,-14.1699,0,Close
3246,28,3,CC DChg,00:01:00,26:21:45,-0.7204,2.1066,0.012,8.34,0.0000,0.00,0.0120,8.34,0.0260,18.06,0.0000,0.00,0.0260,18.06,2025-09-20 18:04:07,-0.0015175,-0.1193,-82.8779,0,Close
3247,28,3,CC DChg,00:01:30,26:22:15,-0.7204,2.0637,0.018,12.51,0.0000,0.00,0.0180,12.51,0.0385,26.75,0.0000,0.00,0.0385,26.75,2025-09-20 18:04:37,-0.0014866,-0.1399,-97.1740,0,Close
3248,28,3,CC DChg,00:02:00,26:22:45,-0.7204,2.0287,0.024,16.68,0.0000,0.00,0.0240,16.68,0.0508,35.27,0.0000,0.00,0.0508,35.27,2025-09-20 18:05:07,-0.0014614,-0.1715,-119.1072,0,Close
3249,28,3,CC DChg,00:02:30,26:23:15,-0.7204,1.9997,0.03,20.84,0.0000,0.00,0.0300,20.84,0.0629,43.67,0.0000,0.00,0.0629,43.67,2025-09-20 18:05:37,-0.0014405,-0.2070,-143.7505,0,Close
3250,28,3,CC DChg,00:03:00,26:23:45,-0.7204,1.9768,0.036,25.01,0.0000,0.00,0.0360,25.01,0.0748,51.95,0.0000,0.00,0.0748,51.95,2025-09-20 18:06:07,-0.0014240,-0.2621,-182.0419,0,Close
3251,28,3,CC DChg,00:03:30,26:24:15,-0.7204,1.9496,0.042,29.18,0.0000,0.00,0.0420,29.18,0.0866,60.14,0.0000,0.00,0.0866,60.14,2025-09-20 18:06:37,-0.0014044,-0.2207,-153.2633,0,Close
3252,28,3,CC DChg,00:04:00,26:24:45,-0.7204,1.9203,0.048,33.35,0.0000,0.00,0.0480,33.35,0.0982,68.20,0.0000,0.00,0.0982,68.20,2025-09-20 18:07:07,-0.0013833,-0.2049,-142.2786,0,Close
3253,28,3,CC DChg,00:04:30,26:25:15,-0.7204,1.8892,0.054,37.52,0.0000,0.00,0.0540,37.52,0.1096,76.14,0.0000,0.00,0.1096,76.14,2025-09-20 18:07:37,-0.0013609,-0.1930,-134.0442,0,Close
3254,28,3,CC DChg,00:05:00,26:25:45,-0.7204,1.8558,0.06,41.69,0.0000,0.00,0.0600,41.69,0.1209,83.95,0.0000,0.00,0.1209,83.95,2025-09-20 18:08:07,-0.0013368,-0.1797,-124.8130,0,Close
3255,28,3,CC DChg,00:05:30,26:26:15,-0.7204,1.8199,0.066,45.86,0.0000,0.00,0.0660,45.86,0.1319,91.61,0.0000,0.00,0.1319,91.61,2025-09-20 18:08:37,-0.0013110,-0.1672,-116.1207,0,Close
3256,28,3,CC DChg,00:06:00,26:26:45,-0.7204,1.7813,0.072,50.03,0.0000,0.00,0.0720,50.03,0.1427,99.11,0.0000,0.00,0.1427,99.11,2025-09-20 18:09:07,-0.0012832,-0.1555,-107.9993,0,Close
3257,28,3,CC DChg,00:06:30,26:27:15,-0.7204,1.7394,0.078,54.19,0.0000,0.00,0.0780,54.19,0.1533,106.45,0.0000,0.00,0.1533,106.45,2025-09-20 18:09:37,-0.0012530,-0.1433,-99.4931,0,Close
3258,28,3,CC DChg,00:07:00,26:27:45,-0.7204,1.6937,0.084,58.36,0.0000,0.00,0.0840,58.36,0.1636,113.60,0.0000,0.00,0.1636,113.60,2025-09-20 18:10:07,-0.0012201,-0.1314,-91.2200,0,Close
3259,28,3,CC DChg,00:07:30,26:28:15,-0.7204,1.6448,0.09,62.53,0.0000,0.00,0.0900,62.53,0.1736,120.56,0.0000,0.00,0.1736,120.56,2025-09-20 18:10:37,-0.0011848,-0.1228,-85.2503,0,Close
3260,28,3,CC DChg,00:08:00,26:28:45,-0.7204,1.5921,0.096,66.70,0.0000,0.00,0.0960,66.70,0.1833,127.30,0.0000,0.00,0.1833,127.30,2025-09-20 18:11:07,-0.0011469,-0.1139,-79.1058,0,Close
3261,28,3,CC DChg,00:08:30,26:29:15,-0.7204,1.5349,0.1021,70.87,0.0000,0.00,0.1021,70.87,0.1927,133.82,0.0000,0.00,0.1927,133.82,2025-09-20 18:11:37,-0.0011057,-0.1050,-72.8827,0,Close
3262,28,3,CC DChg,00:09:00,26:29:45,-0.7204,1.4739,0.1081,75.04,0.0000,0.00,0.1081,75.04,0.2017,140.09,0.0000,0.00,0.2017,140.09,2025-09-20 18:12:07,-0.0010618,-0.0984,-68.3423,0,Close
3263,28,3,CC DChg,00:09:30,26:30:15,-0.7204,1.4146,0.1141,79.21,0.0000,0.00,0.1141,79.21,0.2104,146.10,0.0000,0.00,0.2104,146.10,2025-09-20 18:12:37,-0.0010191,-0.1012,-70.3018,0,Close
3264,28,3,CC DChg,00:10:00,26:30:45,-0.7204,1.3612,0.1201,83.38,0.0000,0.00,0.1201,83.38,0.2187,151.88,0.0000,0.00,0.2187,151.88,2025-09-20 18:13:07,-0.0009806,-0.1124,-78.0694,0,Close
3265,28,3,CC DChg,00:10:30,26:31:15,-0.7204,1.3120,0.1261,87.54,0.0000,0.00,0.1261,87.54,0.2267,157.45,0.0000,0.00,0.2267,157.45,2025-09-20 18:13:37,-0.0009451,-0.1220,-84.7340,0,Close
3266,28,3,CC DChg,00:11:00,26:31:45,-0.7204,1.2618,0.1321,91.71,0.0000,0.00,0.1321,91.71,0.2344,162.81,0.0000,0.00,0.2344,162.81,2025-09-20 18:14:07,-0.0009090,-0.1196,-83.0465,0,Close
3267,28,3,CC DChg,00:11:30,26:32:15,-0.7204,1.2114,0.1381,95.88,0.0000,0.00,0.1381,95.88,0.2419,167.96,0.0000,0.00,0.2419,167.96,2025-09-20 18:14:37,-0.0008727,-0.1191,-82.7173,0,Close
3268,28,3,CC DChg,00:12:00,26:32:45,-0.7204,1.1617,0.1441,100.05,0.0000,0.00,0.1441,100.05,0.2490,172.91,0.0000,0.00,0.2490,172.91,2025-09-20 18:15:07,-0.0008369,-0.1208,-83.8818,0,Close
3269,28,3,CC DChg,00:12:30,26:33:15,-0.7204,1.1130,0.1501,104.22,0.0000,0.00,0.1501,104.22,0.2558,177.64,0.0000,0.00,0.2558,177.64,2025-09-20 18:15:37,-0.0008018,-0.1233,-85.6058,0,Close
3270,28,3,CC DChg,00:13:00,26:33:45,-0.7204,1.0665,0.1561,108.39,0.0000,0.00,0.1561,108.39,0.2623,182.18,0.0000,0.00,0.2623,182.18,2025-09-20 18:16:07,-0.0007683,-0.1291,-89.6558,0,Close
3271,28,3,CC DChg,00:13:30,26:34:15,-0.7204,1.0236,0.1621,112.56,0.0000,0.00,0.1621,112.56,0.2686,186.54,0.0000,0.00,0.2686,186.54,2025-09-20 18:16:37,-0.0007374,-0.1399,-97.1807,0,Close
3272,28,3,CC DChg,00:13:48,26:34:33,-0.7204,0.9995,0.1657,115.06,0.0000,0.00,0.1657,115.06,0.2723,189.06,0.0000,0.00,0.2723,189.06,2025-09-20 18:16:55,-0.0007200,-0.1495,-103.7927,0,Close
3273,28,2,CC Chg,00:00:00,26:34:33,0.7204,1.2559,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 18:16:57,0.0009047,0.0000,0.0000,0,Close
3274,28,2,CC Chg,00:00:30,26:35:03,0.7204,1.6567,0.006,4.17,0.0060,4.17,0.0000,0.00,0.0092,6.36,0.0092,6.36,0.0000,0.00,2025-09-20 18:17:26,0.0011935,0.0150,10.4014,0,Close
3275,28,2,CC Chg,00:01:00,26:35:33,0.7204,1.7650,0.012,8.34,0.0120,8.34,0.0000,0.00,0.0195,13.53,0.0195,13.53,0.0000,0.00,2025-09-20 18:17:56,0.0012715,0.0554,38.4938,0,Close
3276,28,2,CC Chg,00:01:30,26:36:03,0.7204,1.8265,0.018,12.51,0.0180,12.51,0.0000,0.00,0.0303,21.03,0.0303,21.03,0.0000,0.00,2025-09-20 18:18:26,0.0013158,0.0976,67.7865,0,Close
3277,28,2,CC Chg,00:02:00,26:36:33,0.7204,1.8727,0.024,16.68,0.0240,16.68,0.0000,0.00,0.0414,28.75,0.0414,28.75,0.0000,0.00,2025-09-20 18:18:56,0.0013491,0.1299,90.2355,0,Close
3278,28,2,CC Chg,00:02:30,26:37:03,0.7204,1.9147,0.03,20.84,0.0300,20.84,0.0000,0.00,0.0528,36.64,0.0528,36.64,0.0000,0.00,2025-09-20 18:19:26,0.0013793,0.1429,99.2584,0,Close
3279,28,2,CC Chg,00:03:00,26:37:33,0.7204,1.9654,0.036,25.01,0.0360,25.01,0.0000,0.00,0.0644,44.73,0.0644,44.73,0.0000,0.00,2025-09-20 18:19:56,0.0014158,0.1184,82.2259,0,Close
3280,28,2,CC Chg,00:03:30,26:38:03,0.7204,2.0390,0.042,29.18,0.0420,29.18,0.0000,0.00,0.0764,53.07,0.0764,53.07,0.0000,0.00,2025-09-20 18:20:26,0.0014689,0.0816,56.6420,0,Close
3281,28,2,CC Chg,00:04:00,26:38:33,0.7204,2.1238,0.048,33.35,0.0480,33.35,0.0000,0.00,0.0889,61.76,0.0889,61.76,0.0000,0.00,2025-09-20 18:20:56,0.0015299,0.0708,49.1609,0,Close
3282,28,2,CC Chg,00:04:30,26:39:03,0.7204,2.1868,0.054,37.52,0.0540,37.52,0.0000,0.00,0.1019,70.77,0.1019,70.77,0.0000,0.00,2025-09-20 18:21:26,0.0015753,0.0953,66.1723,0,Close
3283,28,2,CC Chg,00:05:00,26:39:33,0.7204,2.2216,0.06,41.69,0.0600,41.69,0.0000,0.00,0.1151,79.95,0.1151,79.95,0.0000,0.00,2025-09-20 18:21:56,0.0016004,0.1725,119.7943,0,Close
3284,28,2,CC Chg,00:05:30,26:40:03,0.7204,2.2607,0.066,45.86,0.0660,45.86,0.0000,0.00,0.1286,89.30,0.1286,89.30,0.0000,0.00,2025-09-20 18:22:26,0.0016285,0.1535,106.6204,0,Close
3285,28,2,CC Chg,00:06:00,26:40:33,0.7204,2.2955,0.072,50.03,0.0720,50.03,0.0000,0.00,0.1423,98.80,0.1423,98.80,0.0000,0.00,2025-09-20 18:22:56,0.0016536,0.1725,119.7945,0,Close
3286,28,2,CC Chg,00:06:30,26:41:03,0.7204,2.3271,0.078,54.20,0.0780,54.20,0.0000,0.00,0.1562,108.44,0.1562,108.44,0.0000,0.00,2025-09-20 18:23:26,0.0016764,0.1900,131.9259,0,Close
3287,28,2,CC Chg,00:07:00,26:41:33,0.7204,2.3567,0.084,58.36,0.0840,58.36,0.0000,0.00,0.1702,118.21,0.1702,118.21,0.0000,0.00,2025-09-20 18:23:56,0.0016977,0.2028,140.8393,0,Close
3288,28,2,CC Chg,00:07:30,26:42:03,0.7204,2.3855,0.09,62.53,0.0900,62.53,0.0000,0.00,0.1845,128.09,0.1845,128.09,0.0000,0.00,2025-09-20 18:24:26,0.0017184,0.2084,144.7509,0,Close
3289,28,2,CC Chg,00:08:00,26:42:33,0.7204,2.4146,0.0961,66.70,0.0961,66.70,0.0000,0.00,0.1989,138.10,0.1989,138.10,0.0000,0.00,2025-09-20 18:24:56,0.0017394,0.2063,143.2573,0,Close
3290,28,2,CC Chg,00:08:30,26:43:03,0.7204,2.4451,0.1021,70.87,0.1021,70.87,0.0000,0.00,0.2135,148.23,0.2135,148.23,0.0000,0.00,2025-09-20 18:25:26,0.0017614,0.1968,136.6821,0,Close
3291,28,2,CC Chg,00:09:00,26:43:33,0.7204,2.4780,0.1081,75.04,0.1081,75.04,0.0000,0.00,0.2282,158.49,0.2282,158.49,0.0000,0.00,2025-09-20 18:25:56,0.0017851,0.1825,126.7111,0,Close
3292,28,2,CC Chg,00:09:30,26:44:03,0.7204,2.5138,0.1141,79.21,0.1141,79.21,0.0000,0.00,0.2432,168.90,0.2432,168.90,0.0000,0.00,2025-09-20 18:26:26,0.0018109,0.1677,116.4470,0,Close
3293,28,2,CC Chg,00:10:00,26:44:33,0.7204,2.5513,0.1201,83.38,0.1201,83.38,0.0000,0.00,0.2584,179.46,0.2584,179.46,0.0000,0.00,2025-09-20 18:26:56,0.0018379,0.1601,111.1681,0,Close
3294,28,2,CC Chg,00:10:30,26:45:03,0.7204,2.5952,0.1261,87.55,0.1261,87.55,0.0000,0.00,0.2739,190.19,0.2739,190.19,0.0000,0.00,2025-09-20 18:27:26,0.0018695,0.1367,94.9610,0,Close
3295,28,2,CC Chg,00:11:00,26:45:33,0.7204,2.6463,0.1321,91.71,0.1321,91.71,0.0000,0.00,0.2896,201.11,0.2896,201.11,0.0000,0.00,2025-09-20 18:27:56,0.0019063,0.1175,81.5816,0,Close
3296,28,2,CC Chg,00:11:30,26:46:03,0.7204,2.7039,0.1381,95.88,0.1381,95.88,0.0000,0.00,0.3057,212.27,0.3057,212.27,0.0000,0.00,2025-09-20 18:28:26,0.0019478,0.1042,72.3752,0,Close
3297,28,2,CC Chg,00:12:00,26:46:33,0.7204,2.7678,0.1441,100.05,0.1441,100.05,0.0000,0.00,0.3221,223.67,0.3221,223.67,0.0000,0.00,2025-09-20 18:28:56,0.0019938,0.0939,65.2403,0,Close
3298,28,2,CC Chg,00:12:30,26:47:03,0.7204,2.8350,0.1501,104.22,0.1501,104.22,0.0000,0.00,0.3389,235.36,0.3389,235.36,0.0000,0.00,2025-09-20 18:29:26,0.0020422,0.0893,62.0358,0,Close
3299,28,2,CC Chg,00:13:00,26:47:33,0.7204,2.9044,0.1561,108.39,0.1561,108.39,0.0000,0.00,0.3561,247.32,0.3561,247.32,0.0000,0.00,2025-09-20 18:29:56,0.0020922,0.0865,60.0693,0,Close
