DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),Chg. Spec. Cap.(mAh/g),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Energy(mWh),Spec. Energy(mWh/g),Chg. Energy(mWh),Chg. Spec. Energy(mWh/g),DChg. Energy(mWh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch
2856,22,3,CC DChg,00:06:30,23:16:54,-0.7204,1.8047,0.078,54.20,0.0000,0.00,0.0780,54.20,0.1559,108.26,0.0000,0.00,0.1559,108.26,2025-09-20 14:58:53,-0.0013001,-0.1735,-120.4915,0,Close
2857,22,3,CC DChg,00:07:00,23:17:24,-0.7204,1.7673,0.084,58.37,0.0000,0.00,0.0840,58.37,0.1666,115.70,0.0000,0.00,0.1666,115.70,2025-09-20 14:59:23,-0.0012732,-0.1605,-111.4716,0,Close
2858,22,3,CC DChg,00:07:30,23:17:54,-0.7204,1.7262,0.0901,62.54,0.0000,0.00,0.0901,62.54,0.1771,122.98,0.0000,0.00,0.1771,122.98,2025-09-20 14:59:53,-0.0012436,-0.1461,-101.4358,0,Close
2859,22,3,CC DChg,00:08:00,23:18:24,-0.7204,1.6817,0.0961,66.71,0.0000,0.00,0.0961,66.71,0.1873,130.09,0.0000,0.00,0.1873,130.09,2025-09-20 15:00:23,-0.0012115,-0.1349,-93.6849,0,Close
2860,22,3,CC DChg,00:08:30,23:18:54,-0.7204,1.6332,0.1021,70.87,0.0000,0.00,0.1021,70.87,0.1973,136.99,0.0000,0.00,0.1973,136.99,2025-09-20 15:00:53,-0.0011765,-0.1238,-85.9585,0,Close
2861,22,3,CC DChg,00:09:00,23:19:24,-0.7204,1.5805,0.1081,75.04,0.0000,0.00,0.1081,75.04,0.2069,143.69,0.0000,0.00,0.2069,143.69,2025-09-20 15:01:23,-0.0011386,-0.1139,-79.1081,0,Close
2862,22,3,CC DChg,00:09:30,23:19:54,-0.7204,1.5228,0.1141,79.21,0.0000,0.00,0.1141,79.21,0.2162,150.16,0.0000,0.00,0.2162,150.16,2025-09-20 15:01:53,-0.0010971,-0.1040,-72.2526,0,Close
2863,22,3,CC DChg,00:10:00,23:20:24,-0.7204,1.4619,0.1201,83.38,0.0000,0.00,0.1201,83.38,0.2252,156.37,0.0000,0.00,0.2252,156.37,2025-09-20 15:02:23,-0.0010532,-0.0986,-68.4562,0,Close
2864,22,3,CC DChg,00:10:30,23:20:54,-0.7204,1.4041,0.1261,87.55,0.0000,0.00,0.1261,87.55,0.2338,162.34,0.0000,0.00,0.2338,162.34,2025-09-20 15:02:53,-0.0010115,-0.1039,-72.1276,0,Close
2865,22,3,CC DChg,00:11:00,23:21:24,-0.7204,1.3521,0.1321,91.72,0.0000,0.00,0.1321,91.72,0.2420,168.08,0.0000,0.00,0.2420,168.08,2025-09-20 15:03:23,-0.0009741,-0.1154,-80.1727,0,Close
2866,22,3,CC DChg,00:11:30,23:21:54,-0.7204,1.3044,0.1381,95.89,0.0000,0.00,0.1381,95.89,0.2500,173.62,0.0000,0.00,0.2500,173.62,2025-09-20 15:03:53,-0.0009397,-0.1259,-87.4000,0,Close
2867,22,3,CC DChg,00:12:00,23:22:24,-0.7204,1.2561,0.1441,100.06,0.0000,0.00,0.1441,100.06,0.2577,178.95,0.0000,0.00,0.2577,178.95,2025-09-20 15:04:23,-0.0009049,-0.1243,-86.3146,0,Close
2868,22,3,CC DChg,00:12:30,23:22:54,-0.7204,1.2069,0.1501,104.23,0.0000,0.00,0.1501,104.23,0.2651,184.08,0.0000,0.00,0.2651,184.08,2025-09-20 15:04:53,-0.0008695,-0.1220,-84.7359,0,Close
2869,22,3,CC DChg,00:13:00,23:23:24,-0.7204,1.1575,0.1561,108.39,0.0000,0.00,0.1561,108.39,0.2722,189.01,0.0000,0.00,0.2722,189.01,2025-09-20 15:05:23,-0.0008339,-0.1215,-84.3923,0,Close
2870,22,3,CC DChg,00:13:30,23:23:54,-0.7204,1.1090,0.1621,112.56,0.0000,0.00,0.1621,112.56,0.2790,193.73,0.0000,0.00,0.2790,193.73,2025-09-20 15:05:53,-0.0007989,-0.1238,-85.9585,0,Close
2871,22,3,CC DChg,00:14:00,23:24:24,-0.7204,1.0626,0.1681,116.73,0.0000,0.00,0.1681,116.73,0.2855,198.25,0.0000,0.00,0.2855,198.25,2025-09-20 15:06:23,-0.0007655,-0.1294,-89.8491,0,Close
2872,22,3,CC DChg,00:14:30,23:24:54,-0.7204,1.0191,0.1741,120.90,0.0000,0.00,0.1741,120.90,0.2917,202.58,0.0000,0.00,0.2917,202.58,2025-09-20 15:06:53,-0.0007342,-0.1380,-95.8388,0,Close
2873,22,3,CC DChg,00:14:44,23:25:08,-0.7204,1.0000,0.1769,122.85,0.0000,0.00,0.1769,122.85,0.2945,204.55,0.0000,0.00,0.2945,204.55,2025-09-20 15:07:07,-0.0007204,-0.1467,-101.8599,0,Close
2874,22,2,CC Chg,00:00:00,23:25:08,0.7204,1.2448,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 15:07:09,0.0008968,0.0000,0.0000,0,Close
2875,22,2,CC Chg,00:00:30,23:25:38,0.7204,1.6442,0.006,4.17,0.0060,4.17,0.0000,0.00,0.0091,6.31,0.0091,6.31,0.0000,0.00,2025-09-20 15:07:38,0.0011845,0.0150,10.4383,0,Close
2876,22,2,CC Chg,00:01:00,23:26:08,0.7204,1.7535,0.012,8.34,0.0120,8.34,0.0000,0.00,0.0193,13.43,0.0193,13.43,0.0000,0.00,2025-09-20 15:08:08,0.0012632,0.0549,38.1432,0,Close
2877,22,2,CC Chg,00:01:30,23:26:38,0.7204,1.8161,0.018,12.51,0.0180,12.51,0.0000,0.00,0.0301,20.89,0.0301,20.89,0.0000,0.00,2025-09-20 15:08:38,0.0013083,0.0959,66.5984,0,Close
2878,22,2,CC Chg,00:02:00,23:27:08,0.7204,1.8633,0.024,16.68,0.0240,16.68,0.0000,0.00,0.0411,28.56,0.0411,28.56,0.0000,0.00,2025-09-20 15:09:08,0.0013424,0.1272,88.3279,0,Close
2879,22,2,CC Chg,00:02:30,23:27:38,0.7204,1.9058,0.03,20.85,0.0300,20.85,0.0000,0.00,0.0524,36.42,0.0524,36.42,0.0000,0.00,2025-09-20 15:09:38,0.0013730,0.1413,98.0960,0,Close
2880,22,2,CC Chg,00:03:00,23:28:08,0.7204,1.9551,0.036,25.01,0.0360,25.01,0.0000,0.00,0.0640,44.47,0.0640,44.47,0.0000,0.00,2025-09-20 15:10:08,0.0014085,0.1218,84.5652,0,Close
2881,22,2,CC Chg,00:03:30,23:28:38,0.7204,2.0231,0.042,29.18,0.0420,29.18,0.0000,0.00,0.0760,52.76,0.0760,52.76,0.0000,0.00,2025-09-20 15:10:38,0.0014575,0.0883,61.3101,0,Close
2882,22,2,CC Chg,00:04:00,23:29:08,0.7204,2.1073,0.048,33.35,0.0480,33.35,0.0000,0.00,0.0884,61.37,0.0884,61.37,0.0000,0.00,2025-09-20 15:11:08,0.0015181,0.0713,49.5136,0,Close
2883,22,2,CC Chg,00:04:30,23:29:38,0.7204,2.1796,0.054,37.52,0.0540,37.52,0.0000,0.00,0.1013,70.33,0.1013,70.33,0.0000,0.00,2025-09-20 15:11:38,0.0015702,0.0830,57.6628,0,Close
2884,22,2,CC Chg,00:05:00,23:30:08,0.7204,2.2104,0.06,41.69,0.0600,41.69,0.0000,0.00,0.1144,79.48,0.1144,79.48,0.0000,0.00,2025-09-20 15:12:08,0.0015924,0.1949,135.3577,0,Close
2885,22,2,CC Chg,00:05:30,23:30:38,0.7204,2.2472,0.066,45.86,0.0660,45.86,0.0000,0.00,0.1278,88.77,0.1278,88.77,0.0000,0.00,2025-09-20 15:12:38,0.0016189,0.1631,113.2896,0,Close
2886,22,2,CC Chg,00:06:00,23:31:08,0.7204,2.2823,0.072,50.03,0.0720,50.03,0.0000,0.00,0.1414,98.22,0.1414,98.22,0.0000,0.00,2025-09-20 15:13:08,0.0016442,0.1710,118.7764,0,Close
2887,22,2,CC Chg,00:06:30,23:31:38,0.7204,2.3136,0.078,54.20,0.0780,54.20,0.0000,0.00,0.1552,107.80,0.1552,107.80,0.0000,0.00,2025-09-20 15:13:38,0.0016668,0.1918,133.1968,0,Close
2888,22,2,CC Chg,00:07:00,23:32:08,0.7204,2.3426,0.084,58.37,0.0840,58.37,0.0000,0.00,0.1692,117.51,0.1692,117.51,0.0000,0.00,2025-09-20 15:14:08,0.0016877,0.2070,143.7608,0,Close
2889,22,2,CC Chg,00:07:30,23:32:38,0.7204,2.3698,0.0901,62.54,0.0901,62.54,0.0000,0.00,0.1834,127.33,0.1834,127.33,0.0000,0.00,2025-09-20 15:14:38,0.0017073,0.2207,153.2739,0,Close
2890,22,2,CC Chg,00:08:00,23:33:08,0.7204,2.3964,0.0961,66.70,0.0961,66.70,0.0000,0.00,0.1977,137.27,0.1977,137.27,0.0000,0.00,2025-09-20 15:15:08,0.0017264,0.2257,156.7312,0,Close
2891,22,2,CC Chg,00:08:30,23:33:38,0.7204,2.4233,0.1021,70.87,0.1021,70.87,0.0000,0.00,0.2121,147.32,0.2121,147.32,0.0000,0.00,2025-09-20 15:15:38,0.0017458,0.2232,154.9842,0,Close
2892,22,2,CC Chg,00:09:00,23:34:08,0.7204,2.4513,0.1081,75.04,0.1081,75.04,0.0000,0.00,0.2268,157.48,0.2268,157.48,0.0000,0.00,2025-09-20 15:16:08,0.0017659,0.2144,148.8952,0,Close
2893,22,2,CC Chg,00:09:30,23:34:38,0.7204,2.4810,0.1141,79.21,0.1141,79.21,0.0000,0.00,0.2416,167.77,0.2416,167.77,0.0000,0.00,2025-09-20 15:16:38,0.0017873,0.2021,140.3726,0,Close
2894,22,2,CC Chg,00:10:00,23:35:08,0.7204,2.5128,0.1201,83.38,0.1201,83.38,0.0000,0.00,0.2566,178.18,0.2566,178.18,0.0000,0.00,2025-09-20 15:17:08,0.0018103,0.1888,131.1020,0,Close
2895,22,2,CC Chg,00:10:30,23:35:38,0.7204,2.5451,0.1261,87.55,0.1261,87.55,0.0000,0.00,0.2718,188.72,0.2718,188.72,0.0000,0.00,2025-09-20 15:17:38,0.0018335,0.1859,129.0728,0,Close
2896,22,2,CC Chg,00:11:00,23:36:08,0.7204,2.5824,0.1321,91.72,0.1321,91.72,0.0000,0.00,0.2872,199.41,0.2872,199.41,0.0000,0.00,2025-09-20 15:18:08,0.0018604,0.1609,111.7696,0,Close
2897,22,2,CC Chg,00:11:30,23:36:38,0.7204,2.6258,0.1381,95.89,0.1381,95.89,0.0000,0.00,0.3028,210.27,0.3028,210.27,0.0000,0.00,2025-09-20 15:18:38,0.0018917,0.1383,96.0598,0,Close
2898,22,2,CC Chg,00:12:00,23:37:08,0.7204,2.6752,0.1441,100.06,0.1441,100.06,0.0000,0.00,0.3187,221.32,0.3187,221.32,0.0000,0.00,2025-09-20 15:19:08,0.0019272,0.1215,84.3923,0,Close
2899,22,2,CC Chg,00:12:30,23:37:38,0.7204,2.7300,0.1501,104.23,0.1501,104.23,0.0000,0.00,0.3349,232.59,0.3349,232.59,0.0000,0.00,2025-09-20 15:19:38,0.0019667,0.1096,76.0764,0,Close
2900,22,2,CC Chg,00:13:00,23:38:08,0.7204,2.7894,0.1561,108.40,0.1561,108.40,0.0000,0.00,0.3515,244.10,0.3515,244.10,0.0000,0.00,2025-09-20 15:20:08,0.0020094,0.1011,70.1849,0,Close
2901,22,2,CC Chg,00:13:30,23:38:38,0.7204,2.8518,0.1621,112.56,0.1621,112.56,0.0000,0.00,0.3684,255.86,0.3684,255.86,0.0000,0.00,2025-09-20 15:20:38,0.0020544,0.0962,66.8106,0,Close
2902,22,2,CC Chg,00:14:00,23:39:08,0.7204,2.9167,0.1681,116.73,0.1681,116.73,0.0000,0.00,0.3858,267.89,0.3858,267.89,0.0000,0.00,2025-09-20 15:21:08,0.0021012,0.0925,64.2372,0,Close
2903,22,2,CC Chg,00:14:30,23:39:38,0.7204,2.9856,0.1741,120.90,0.1741,120.90,0.0000,0.00,0.4035,280.19,0.4035,280.19,0.0000,0.00,2025-09-20 15:21:38,0.0021509,0.0871,60.5074,0,Close
2904,22,2,CC Chg,00:14:36,23:39:44,0.7204,3.0001,0.1753,121.74,0.1753,121.74,0.0000,0.00,0.4071,282.69,0.4071,282.69,0.0000,0.00,2025-09-20 15:21:44,0.0021613,0.0828,57.5037,0,Close
2905,23,3,CC DChg,00:00:00,23:39:44,-0.7204,2.4479,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 15:21:45,-0.0017635,0.0000,0.0000,0,Close
2906,23,3,CC DChg,00:00:30,23:40:14,-0.7204,2.1712,0.006,4.17,0.0000,0.00,0.0060,4.17,0.0133,9.22,0.0000,0.00,0.0133,9.22,2025-09-20 15:22:14,-0.0015642,-0.0217,-15.0671,0,Close
2907,23,3,CC DChg,00:01:00,23:40:44,-0.7204,2.1258,0.012,8.34,0.0000,0.00,0.0120,8.34,0.0262,18.18,0.0000,0.00,0.0262,18.18,2025-09-20 15:22:44,-0.0015315,-0.1322,-91.8299,0,Close
2908,23,3,CC DChg,00:01:30,23:41:14,-0.7204,2.0850,0.018,12.51,0.0000,0.00,0.0180,12.51,0.0388,26.95,0.0000,0.00,0.0388,26.95,2025-09-20 15:23:14,-0.0015021,-0.1471,-102.1837,0,Close
2909,23,3,CC DChg,00:02:00,23:41:44,-0.7204,2.0497,0.024,16.68,0.0000,0.00,0.0240,16.68,0.0512,35.56,0.0000,0.00,0.0512,35.56,2025-09-20 15:23:44,-0.0014766,-0.1701,-118.1047,0,Close
2910,23,3,CC DChg,00:02:30,23:42:14,-0.7204,2.0194,0.03,20.85,0.0000,0.00,0.0300,20.85,0.0634,44.04,0.0000,0.00,0.0634,44.04,2025-09-20 15:24:14,-0.0014548,-0.1981,-137.5941,0,Close
2911,23,3,CC DChg,00:03:00,23:42:44,-0.7204,1.9956,0.036,25.01,0.0000,0.00,0.0360,25.01,0.0755,52.41,0.0000,0.00,0.0755,52.41,2025-09-20 15:24:44,-0.0014377,-0.2522,-175.1721,0,Close
2912,23,3,CC DChg,00:03:30,23:43:14,-0.7204,1.9743,0.042,29.18,0.0000,0.00,0.0420,29.18,0.0874,60.68,0.0000,0.00,0.0874,60.68,2025-09-20 15:25:14,-0.0014223,-0.2819,-195.7324,0,Close
2913,23,3,CC DChg,00:04:00,23:43:44,-0.7204,1.9489,0.048,33.35,0.0000,0.00,0.0480,33.35,0.0992,68.86,0.0000,0.00,0.0992,68.86,2025-09-20 15:25:44,-0.0014039,-0.2364,-164.1334,0,Close
2914,23,3,CC DChg,00:04:30,23:44:14,-0.7204,1.9220,0.054,37.52,0.0000,0.00,0.0540,37.52,0.1108,76.93,0.0000,0.00,0.1108,76.93,2025-09-20 15:26:14,-0.0013846,-0.2232,-154.9791,0,Close
2915,23,3,CC DChg,00:05:00,23:44:44,-0.7204,1.8934,0.06,41.69,0.0000,0.00,0.0600,41.69,0.1222,84.88,0.0000,0.00,0.1222,84.88,2025-09-20 15:26:44,-0.0013640,-0.2099,-145.7663,0,Close
2916,23,3,CC DChg,00:05:30,23:45:14,-0.7204,1.8625,0.066,45.86,0.0000,0.00,0.0660,45.86,0.1335,92.71,0.0000,0.00,0.1335,92.71,2025-09-20 15:27:14,-0.0013417,-0.1943,-134.9169,0,Close
2917,23,3,CC DChg,00:06:00,23:45:44,-0.7204,1.8294,0.072,50.03,0.0000,0.00,0.0720,50.03,0.1446,100.40,0.0000,0.00,0.1446,100.40,2025-09-20 15:27:44,-0.0013179,-0.1814,-125.9497,0,Close
2918,23,3,CC DChg,00:06:30,23:46:14,-0.7204,1.7940,0.078,54.20,0.0000,0.00,0.0780,54.20,0.1555,107.95,0.0000,0.00,0.1555,107.95,2025-09-20 15:28:14,-0.0012923,-0.1696,-117.7663,0,Close
2919,23,3,CC DChg,00:07:00,23:46:44,-0.7204,1.7552,0.084,58.37,0.0000,0.00,0.0840,58.37,0.1661,115.35,0.0000,0.00,0.1661,115.35,2025-09-20 15:28:44,-0.0012644,-0.1547,-107.4466,0,Close
2920,23,3,CC DChg,00:07:30,23:47:14,-0.7204,1.7133,0.0901,62.54,0.0000,0.00,0.0901,62.54,0.1765,122.58,0.0000,0.00,0.1765,122.58,2025-09-20 15:29:14,-0.0012342,-0.1433,-99.4971,0,Close
2921,23,3,CC DChg,00:08:00,23:47:44,-0.7204,1.6674,0.0961,66.70,0.0000,0.00,0.0961,66.70,0.1867,129.62,0.0000,0.00,0.1867,129.62,2025-09-20 15:29:44,-0.0012012,-0.1308,-90.8264,0,Close
2922,23,3,CC DChg,00:08:30,23:48:14,-0.7204,1.6178,0.1021,70.87,0.0000,0.00,0.1021,70.87,0.1965,136.47,0.0000,0.00,0.1965,136.47,2025-09-20 15:30:14,-0.0011654,-0.1210,-84.0508,0,Close
2923,23,3,CC DChg,00:09:00,23:48:44,-0.7204,1.5636,0.1081,75.04,0.0000,0.00,0.1081,75.04,0.2061,143.10,0.0000,0.00,0.2061,143.10,2025-09-20 15:30:44,-0.0011264,-0.1108,-76.9175,0,Close
2924,23,3,CC DChg,00:09:30,23:49:14,-0.7204,1.5048,0.1141,79.21,0.0000,0.00,0.1141,79.21,0.2153,149.49,0.0000,0.00,0.2153,149.49,2025-09-20 15:31:14,-0.0010840,-0.1021,-70.8999,0,Close
2925,23,3,CC DChg,00:10:00,23:49:44,-0.7204,1.4439,0.1201,83.38,0.0000,0.00,0.1201,83.38,0.2241,155.63,0.0000,0.00,0.2241,155.63,2025-09-20 15:31:44,-0.0010402,-0.0986,-68.4554,0,Close
2926,23,3,CC DChg,00:10:30,23:50:14,-0.7204,1.3877,0.1261,87.55,0.0000,0.00,0.1261,87.55,0.2326,161.53,0.0000,0.00,0.2326,161.53,2025-09-20 15:32:14,-0.0009997,-0.1068,-74.1797,0,Close
2927,23,3,CC DChg,00:11:00,23:50:44,-0.7204,1.3371,0.1321,91.72,0.0000,0.00,0.1321,91.72,0.2408,167.20,0.0000,0.00,0.2408,167.20,2025-09-20 15:32:44,-0.0009632,-0.1186,-82.3903,0,Close
2928,23,3,CC DChg,00:11:30,23:51:14,-0.7204,1.2889,0.1381,95.89,0.0000,0.00,0.1381,95.89,0.2487,172.67,0.0000,0.00,0.2487,172.67,2025-09-20 15:33:14,-0.0009285,-0.1245,-86.4921,0,Close
2929,23,3,CC DChg,00:12:00,23:51:44,-0.7204,1.2396,0.1441,100.06,0.0000,0.00,0.1441,100.06,0.2562,177.94,0.0000,0.00,0.2562,177.94,2025-09-20 15:33:44,-0.0008930,-0.1218,-84.5630,0,Close
2930,23,3,CC DChg,00:12:30,23:52:14,-0.7204,1.1898,0.1501,104.22,0.0000,0.00,0.1501,104.22,0.2635,183.00,0.0000,0.00,0.2635,183.00,2025-09-20 15:34:14,-0.0008571,-0.1205,-83.7132,0,Close
2931,23,3,CC DChg,00:13:00,23:52:44,-0.7204,1.1402,0.1561,108.39,0.0000,0.00,0.1561,108.39,0.2705,187.86,0.0000,0.00,0.2705,187.86,2025-09-20 15:34:44,-0.0008214,-0.1210,-84.0506,0,Close
2932,23,3,CC DChg,00:13:30,23:53:14,-0.7204,1.0922,0.1621,112.56,0.0000,0.00,0.1621,112.56,0.2772,192.50,0.0000,0.00,0.2772,192.50,2025-09-20 15:35:14,-0.0007868,-0.1251,-86.8531,0,Close
2933,23,3,CC DChg,00:14:00,23:53:44,-0.7204,1.0467,0.1681,116.73,0.0000,0.00,0.1681,116.73,0.2836,196.96,0.0000,0.00,0.2836,196.96,2025-09-20 15:35:44,-0.0007540,-0.1319,-91.6246,0,Close
2934,23,3,CC DChg,00:14:30,23:54:14,-0.7204,1.0045,0.1741,120.90,0.0000,0.00,0.1741,120.90,0.2898,201.23,0.0000,0.00,0.2898,201.23,2025-09-20 15:36:14,-0.0007236,-0.1423,-98.7901,0,Close
2935,23,3,CC DChg,00:14:34,23:54:18,-0.7204,0.9991,0.1749,121.46,0.0000,0.00,0.1749,121.46,0.2906,201.79,0.0000,0.00,0.2906,201.79,2025-09-20 15:36:18,-0.0007198,-0.1482,-102.9378,0,Close
2936,23,2,CC Chg,00:00:00,23:54:18,0.7204,1.2484,0,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,2025-09-20 15:36:19,0.0008993,0.0000,0.0000,0,Close
2937,23,2,CC Chg,00:00:30,23:54:48,0.7204,1.6493,0.006,4.17,0.0060,4.17,0.0000,0.00,0.0091,6.33,0.0091,6.33,0.0000,0.00,2025-09-20 15:36:48,0.0011882,0.0150,10.3991,0,Close
2938,23,2,CC Chg,00:01:00,23:55:18,0.7204,1.7579,0.012,8.34,0.0120,8.34,0.0000,0.00,0.0194,13.47,0.0194,13.47,0.0000,0.00,2025-09-20 15:37:18,0.0012664,0.0553,38.3884,0,Close
2939,23,2,CC Chg,00:01:30,23:55:48,0.7204,1.8200,0.018,12.51,0.0180,12.51,0.0000,0.00,0.0302,20.94,0.0302,20.94,0.0000,0.00,2025-09-20 15:37:48,0.0013111,0.0967,67.1335,0,Close
2940,23,2,CC Chg,00:02:00,23:56:18,0.7204,1.8670,0.024,16.68,0.0240,16.68,0.0000,0.00,0.0412,28.63,0.0412,28.63,0.0000,0.00,2025-09-20 15:38:18,0.0013450,0.1277,88.7022,0,Close
2941,23,2,CC Chg,00:02:30,23:56:48,0.7204,1.9099,0.03,20.85,0.0300,20.85,0.0000,0.00,0.0526,36.51,0.0526,36.51,0.0000,0.00,2025-09-20 15:38:48,0.0013759,0.1399,97.1800,0,Close
2942,23,2,CC Chg,00:03:00,23:57:18,0.7204,1.9605,0.036,25.01,0.0360,25.01,0.0000,0.00,0.0642,44.57,0.0642,44.57,0.0000,0.00,2025-09-20 15:39:18,0.0014124,0.1186,82.3917,0,Close
2943,23,2,CC Chg,00:03:30,23:57:48,0.7204,2.0311,0.042,29.18,0.0420,29.18,0.0000,0.00,0.0762,52.89,0.0762,52.89,0.0000,0.00,2025-09-20 15:39:48,0.0014632,0.0850,59.0513,0,Close
2944,23,2,CC Chg,00:04:00,23:58:18,0.7204,2.1158,0.048,33.35,0.0480,33.35,0.0000,0.00,0.0886,61.54,0.0886,61.54,0.0000,0.00,2025-09-20 15:40:18,0.0015242,0.0709,49.2208,0,Close
2945,23,2,CC Chg,00:04:30,23:58:48,0.7204,2.1832,0.054,37.52,0.0540,37.52,0.0000,0.00,0.1016,70.52,0.1016,70.52,0.0000,0.00,2025-09-20 15:40:48,0.0015728,0.0891,61.8544,0,Close
2946,23,2,CC Chg,00:05:00,23:59:18,0.7204,2.2146,0.06,41.69,0.0600,41.69,0.0000,0.00,0.1148,79.69,0.1148,79.69,0.0000,0.00,2025-09-20 15:41:18,0.0015954,0.1912,132.7706,0,Close
2947,23,2,CC Chg,00:05:30,23:59:48,0.7204,2.2522,0.066,45.86,0.0660,45.86,0.0000,0.00,0.1282,89.00,0.1282,89.00,0.0000,0.00,2025-09-20 15:41:48,0.0016225,0.1597,110.8774,0,Close
2948,23,2,CC Chg,00:06:00,24:00:18,0.7204,2.2870,0.072,50.03,0.0720,50.03,0.0000,0.00,0.1418,98.47,0.1418,98.47,0.0000,0.00,2025-09-20 15:42:18,0.0016476,0.1725,119.7980,0,Close
2949,23,2,CC Chg,00:06:30,24:00:48,0.7204,2.3184,0.078,54.20,0.0780,54.20,0.0000,0.00,0.1556,108.07,0.1556,108.07,0.0000,0.00,2025-09-20 15:42:48,0.0016702,0.1912,132.7701,0,Close
2950,23,2,CC Chg,00:07:00,24:01:18,0.7204,2.3473,0.084,58.37,0.0840,58.37,0.0000,0.00,0.1696,117.80,0.1696,117.80,0.0000,0.00,2025-09-20 15:43:18,0.0016910,0.2077,144.2572,0,Close
2951,23,2,CC Chg,00:07:30,24:01:48,0.7204,2.3747,0.0901,62.54,0.0901,62.54,0.0000,0.00,0.1838,127.65,0.1838,127.65,0.0000,0.00,2025-09-20 15:43:48,0.0017108,0.2191,152.1557,0,Close
2952,23,2,CC Chg,00:08:00,24:02:18,0.7204,2.4017,0.0961,66.70,0.0961,66.70,0.0000,0.00,0.1982,137.60,0.1982,137.60,0.0000,0.00,2025-09-20 15:44:18,0.0017302,0.2224,154.4100,0,Close
2953,23,2,CC Chg,00:08:30,24:02:48,0.7204,2.4290,0.1021,70.87,0.1021,70.87,0.0000,0.00,0.2127,147.68,0.2127,147.68,0.0000,0.00,2025-09-20 15:44:48,0.0017499,0.2199,152.7139,0,Close
2954,23,2,CC Chg,00:09:00,24:03:18,0.7204,2.4578,0.1081,75.04,0.1081,75.04,0.0000,0.00,0.2273,157.86,0.2273,157.86,0.0000,0.00,2025-09-20 15:45:18,0.0017706,0.2085,144.7595,0,Close
2955,23,2,CC Chg,00:09:30,24:03:48,0.7204,2.4884,0.1141,79.21,0.1141,79.21,0.0000,0.00,0.2422,168.18,0.2422,168.18,0.0000,0.00,2025-09-20 15:45:48,0.0017927,0.1962,136.2437,0,Close
2956,23,2,CC Chg,00:10:00,24:04:18,0.7204,2.5208,0.1201,83.38,0.1201,83.38,0.0000,0.00,0.2572,178.62,0.2572,178.62,0.0000,0.00,2025-09-20 15:46:18,0.0018160,0.1853,128.6739,0,Close
2957,23,2,CC Chg,00:10:30,24:04:48,0.7204,2.5546,0.1261,87.55,0.1261,87.55,0.0000,0.00,0.2724,189.20,0.2724,189.20,0.0000,0.00,2025-09-20 15:46:48,0.0018404,0.1776,123.3452,0,Close
2958,23,2,CC Chg,00:11:00,24:05:18,0.7204,2.5942,0.1321,91.72,0.1321,91.72,0.0000,0.00,0.2879,199.93,0.2879,199.93,0.0000,0.00,2025-09-20 15:47:18,0.0018689,0.1516,105.2791,0,Close
2959,23,2,CC Chg,00:11:30,24:05:48,0.7204,2.6399,0.1381,95.89,0.1381,95.89,0.0000,0.00,0.3036,210.85,0.3036,210.85,0.0000,0.00,2025-09-20 15:47:48,0.0019018,0.1314,91.2265,0,Close
2960,23,2,CC Chg,00:12:00,24:06:18,0.7204,2.6916,0.1441,100.06,0.1441,100.06,0.0000,0.00,0.3196,221.96,0.3196,221.96,0.0000,0.00,2025-09-20 15:48:18,0.0019391,0.1161,80.6399,0,Close
2961,23,2,CC Chg,00:12:30,24:06:48,0.7204,2.7486,0.1501,104.23,0.1501,104.23,0.0000,0.00,0.3360,233.30,0.3360,233.30,0.0000,0.00,2025-09-20 15:48:48,0.0019801,0.1053,73.1415,0,Close
2962,23,2,CC Chg,00:13:00,24:07:18,0.7204,2.8093,0.1561,108.39,0.1561,108.39,0.0000,0.00,0.3526,244.89,0.3526,244.89,0.0000,0.00,2025-09-20 15:49:18,0.0020238,0.0989,68.6826,0,Close
2963,23,2,CC Chg,00:13:30,24:07:48,0.7204,2.8727,0.1621,112.56,0.1621,112.56,0.0000,0.00,0.3697,256.74,0.3697,256.74,0.0000,0.00,2025-09-20 15:49:48,0.0020695,0.0947,65.7581,0,Close
2964,23,2,CC Chg,00:14:00,24:08:18,0.7204,2.9388,0.1681,116.73,0.1681,116.73,0.0000,0.00,0.3872,268.86,0.3872,268.86,0.0000,0.00,2025-09-20 15:50:18,0.0021172,0.0908,63.0722,0,Close
2965,23,2,CC Chg,00:14:27,24:08:45,0.7204,3.0019,0.1735,120.49,0.1735,120.49,0.0000,0.00,0.4032,280.01,0.4032,280.01,0.0000,0.00,2025-09-20 15:50:45,0.0021626,0.0856,59.4638,0,Close
