DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),Chg. Spec. Cap.(mAh/g),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Energy(mWh),Spec. Energy(mWh/g),Chg. Energy(mWh),Chg. Spec. Energy(mWh/g),DChg. Energy(mWh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch
3475,5,3,CC DChg,00:05:00,28:51:42,-0.1406,2.2105,0.0117,4.19,0.0000,0.00,0.0117,4.19,0.0266,9.49,0.0000,0.00,0.0266,9.49,2025-11-08 21:17:38,-0.0003109,-0.2494,-89.0584,0,Close
3476,5,3,CC DChg,00:05:30,28:52:12,-0.1406,2.2064,0.0129,4.60,0.0000,0.00,0.0129,4.60,0.0292,10.41,0.0000,0.00,0.0292,10.41,2025-11-08 21:18:08,-0.0003103,-0.2859,-102.0913,0,Close
3477,5,3,CC DChg,00:06:00,28:52:42,-0.1406,2.2027,0.0141,5.02,0.0000,0.00,0.0141,5.02,0.0317,11.33,0.0000,0.00,0.0317,11.33,2025-11-08 21:18:38,-0.0003098,-0.3168,-113.1288,0,Close
3478,5,3,CC DChg,00:06:30,28:53:12,-0.1407,2.1992,0.0152,5.44,0.0000,0.00,0.0152,5.44,0.0343,12.26,0.0000,0.00,0.0343,12.26,2025-11-08 21:19:08,-0.0003093,-0.3349,-119.5933,0,Close
3479,5,3,CC DChg,00:07:00,28:53:42,-0.1406,2.1961,0.0164,5.86,0.0000,0.00,0.0164,5.86,0.0369,13.18,0.0000,0.00,0.0369,13.18,2025-11-08 21:19:38,-0.0003089,-0.3781,-135.0224,0,Close
3480,5,3,CC DChg,00:07:30,28:54:12,-0.1406,2.1931,0.0176,6.28,0.0000,0.00,0.0176,6.28,0.0395,14.09,0.0000,0.00,0.0395,14.09,2025-11-08 21:20:08,-0.0003084,-0.3907,-139.5235,0,Close
3481,5,3,CC DChg,00:08:00,28:54:42,-0.1407,2.1905,0.0188,6.70,0.0000,0.00,0.0188,6.70,0.0420,15.01,0.0000,0.00,0.0420,15.01,2025-11-08 21:20:38,-0.0003081,-0.4508,-160.9921,0,Close
3482,5,3,CC DChg,00:08:30,28:55:12,-0.1407,2.1880,0.0199,7.12,0.0000,0.00,0.0199,7.12,0.0446,15.93,0.0000,0.00,0.0446,15.93,2025-11-08 21:21:08,-0.0003078,-0.4689,-167.4492,0,Close
3483,5,3,CC DChg,00:09:00,28:55:42,-0.1407,2.1854,0.0211,7.53,0.0000,0.00,0.0211,7.53,0.0472,16.84,0.0000,0.00,0.0472,16.84,2025-11-08 21:21:38,-0.0003074,-0.4508,-161.0085,0,Close
3484,5,3,CC DChg,00:09:30,28:56:12,-0.1407,2.1832,0.0223,7.95,0.0000,0.00,0.0223,7.95,0.0497,17.76,0.0000,0.00,0.0497,17.76,2025-11-08 21:22:08,-0.0003071,-0.5328,-190.2836,0,Close
3485,5,3,CC DChg,00:10:00,28:56:42,-0.1407,2.1809,0.0234,8.37,0.0000,0.00,0.0234,8.37,0.0523,18.67,0.0000,0.00,0.0523,18.67,2025-11-08 21:22:38,-0.0003067,-0.5096,-182.0066,0,Close
3486,5,3,CC DChg,00:10:30,28:57:12,-0.1407,2.1787,0.0246,8.79,0.0000,0.00,0.0246,8.79,0.0548,19.58,0.0000,0.00,0.0548,19.58,2025-11-08 21:23:08,-0.0003064,-0.5328,-190.2805,0,Close
3487,5,3,CC DChg,00:11:00,28:57:42,-0.1407,2.1767,0.0258,9.21,0.0000,0.00,0.0258,9.21,0.0574,20.50,0.0000,0.00,0.0574,20.50,2025-11-08 21:23:38,-0.0003062,-0.5861,-209.3100,0,Close
3488,5,3,CC DChg,00:11:30,28:58:12,-0.1407,2.1746,0.027,9.63,0.0000,0.00,0.0270,9.63,0.0599,21.41,0.0000,0.00,0.0599,21.41,2025-11-08 21:24:08,-0.0003059,-0.5582,-199.3433,0,Close
3489,5,3,CC DChg,00:12:00,28:58:42,-0.1407,2.1727,0.0281,10.05,0.0000,0.00,0.0281,10.05,0.0625,22.32,0.0000,0.00,0.0625,22.32,2025-11-08 21:24:38,-0.0003056,-0.6169,-220.3269,0,Close
3490,5,3,CC DChg,00:12:30,28:59:12,-0.1407,2.1710,0.0293,10.46,0.0000,0.00,0.0293,10.46,0.0650,23.23,0.0000,0.00,0.0650,23.23,2025-11-08 21:25:08,-0.0003054,-0.6895,-246.2447,0,Close
3491,5,3,CC DChg,00:13:00,28:59:42,-0.1407,2.1690,0.0305,10.88,0.0000,0.00,0.0305,10.88,0.0676,24.13,0.0000,0.00,0.0676,24.13,2025-11-08 21:25:38,-0.0003051,-0.5861,-209.3110,0,Close
3492,5,3,CC DChg,00:13:30,29:00:12,-0.1407,2.1673,0.0316,11.30,0.0000,0.00,0.0316,11.30,0.0701,25.04,0.0000,0.00,0.0701,25.04,2025-11-08 21:26:08,-0.0003048,-0.6895,-246.2471,0,Close
3493,5,3,CC DChg,00:14:00,29:00:42,-0.1407,2.1655,0.0328,11.72,0.0000,0.00,0.0328,11.72,0.0727,25.95,0.0000,0.00,0.0727,25.95,2025-11-08 21:26:38,-0.0003046,-0.6512,-232.5672,0,Close
3494,5,3,CC DChg,00:14:30,29:01:12,-0.1407,2.1637,0.034,12.14,0.0000,0.00,0.0340,12.14,0.0752,26.85,0.0000,0.00,0.0752,26.85,2025-11-08 21:27:08,-0.0003043,-0.6512,-232.5656,0,Close
3495,5,3,CC DChg,00:15:00,29:01:42,-0.1407,2.1622,0.0352,12.56,0.0000,0.00,0.0352,12.56,0.0777,27.76,0.0000,0.00,0.0777,27.76,2025-11-08 21:27:38,-0.0003041,-0.7814,-279.0813,0,Close
3496,5,3,CC DChg,00:15:30,29:02:12,-0.1407,2.1606,0.0363,12.98,0.0000,0.00,0.0363,12.98,0.0803,28.66,0.0000,0.00,0.0803,28.66,2025-11-08 21:28:08,-0.0003039,-0.7326,-261.6326,0,Close
3497,5,3,CC DChg,00:16:00,29:02:42,-0.1407,2.1590,0.0375,13.40,0.0000,0.00,0.0375,13.40,0.0828,29.57,0.0000,0.00,0.0828,29.57,2025-11-08 21:28:38,-0.0003037,-0.7326,-261.6388,0,Close
3498,5,3,CC DChg,00:16:30,29:03:12,-0.1407,2.1575,0.0387,13.81,0.0000,0.00,0.0387,13.81,0.0853,30.47,0.0000,0.00,0.0853,30.47,2025-11-08 21:29:08,-0.0003035,-0.7814,-279.0813,0,Close
3499,5,3,CC DChg,00:17:00,29:03:42,-0.1407,2.1559,0.0399,14.23,0.0000,0.00,0.0399,14.23,0.0879,31.38,0.0000,0.00,0.0879,31.38,2025-11-08 21:29:38,-0.0003032,-0.7326,-261.6419,0,Close
3500,5,3,CC DChg,00:17:30,29:04:12,-0.1407,2.1544,0.041,14.65,0.0000,0.00,0.0410,14.65,0.0904,32.28,0.0000,0.00,0.0904,32.28,2025-11-08 21:30:08,-0.0003031,-0.7814,-279.0893,0,Close
3501,5,3,CC DChg,00:18:00,29:04:42,-0.1407,2.1528,0.0422,15.07,0.0000,0.00,0.0422,15.07,0.0929,33.18,0.0000,0.00,0.0929,33.18,2025-11-08 21:30:38,-0.0003028,-0.7326,-261.6505,0,Close
3502,5,3,CC DChg,00:18:30,29:05:12,-0.1407,2.1513,0.0434,15.49,0.0000,0.00,0.0434,15.49,0.0954,34.08,0.0000,0.00,0.0954,34.08,2025-11-08 21:31:08,-0.0003026,-0.7814,-279.0893,0,Close
3503,5,3,CC DChg,00:19:00,29:05:42,-0.1407,2.1499,0.0445,15.91,0.0000,0.00,0.0445,15.91,0.0979,34.98,0.0000,0.00,0.0979,34.98,2025-11-08 21:31:38,-0.0003024,-0.8373,-299.0299,0,Close
3504,5,3,CC DChg,00:19:30,29:06:12,-0.1407,2.1484,0.0457,16.33,0.0000,0.00,0.0457,16.33,0.1005,35.88,0.0000,0.00,0.1005,35.88,2025-11-08 21:32:08,-0.0003022,-0.7815,-279.0913,0,Close
3505,5,3,CC DChg,00:20:00,29:06:42,-0.1407,2.1469,0.0469,16.74,0.0000,0.00,0.0469,16.74,0.1030,36.78,0.0000,0.00,0.1030,36.78,2025-11-08 21:32:38,-0.0003020,-0.7814,-279.0893,0,Close
3506,5,3,CC DChg,00:20:30,29:07:12,-0.1407,2.1454,0.0481,17.16,0.0000,0.00,0.0481,17.16,0.1055,37.68,0.0000,0.00,0.1055,37.68,2025-11-08 21:33:08,-0.0003018,-0.7814,-279.0873,0,Close
3507,5,3,CC DChg,00:21:00,29:07:42,-0.1407,2.1440,0.0492,17.58,0.0000,0.00,0.0492,17.58,0.1080,38.58,0.0000,0.00,0.1080,38.58,2025-11-08 21:33:38,-0.0003016,-0.8373,-299.0193,0,Close
3508,5,3,CC DChg,00:21:30,29:08:12,-0.1407,2.1427,0.0504,18.00,0.0000,0.00,0.0504,18.00,0.1105,39.47,0.0000,0.00,0.1105,39.47,2025-11-08 21:34:08,-0.0003014,-0.9017,-322.0253,0,Close
3509,5,3,CC DChg,00:22:00,29:08:42,-0.1407,2.1413,0.0516,18.42,0.0000,0.00,0.0516,18.42,0.1130,40.37,0.0000,0.00,0.1130,40.37,2025-11-08 21:34:38,-0.0003012,-0.8373,-299.0249,0,Close
3510,5,3,CC DChg,00:22:30,29:09:12,-0.1407,2.1399,0.0527,18.84,0.0000,0.00,0.0527,18.84,0.1155,41.27,0.0000,0.00,0.1155,41.27,2025-11-08 21:35:08,-0.0003010,-0.8373,-299.0221,0,Close
3511,5,3,CC DChg,00:23:00,29:09:42,-0.1407,2.1384,0.0539,19.26,0.0000,0.00,0.0539,19.26,0.1181,42.16,0.0000,0.00,0.1181,42.16,2025-11-08 21:35:38,-0.0003008,-0.7814,-279.0860,0,Close
3512,5,3,CC DChg,00:23:30,29:10:12,-0.1407,2.1371,0.0551,19.67,0.0000,0.00,0.0551,19.67,0.1206,43.06,0.0000,0.00,0.1206,43.06,2025-11-08 21:36:08,-0.0003006,-0.9017,-322.0208,0,Close
3513,5,3,CC DChg,00:24:00,29:10:42,-0.1407,2.1357,0.0563,20.09,0.0000,0.00,0.0563,20.09,0.1231,43.95,0.0000,0.00,0.1231,43.95,2025-11-08 21:36:38,-0.0003004,-0.8373,-299.0221,0,Close
3514,5,3,CC DChg,00:24:30,29:11:12,-0.1407,2.1343,0.0574,20.51,0.0000,0.00,0.0574,20.51,0.1256,44.84,0.0000,0.00,0.1256,44.84,2025-11-08 21:37:08,-0.0003002,-0.8373,-299.0249,0,Close
3515,5,3,CC DChg,00:25:00,29:11:42,-0.1407,2.1330,0.0586,20.93,0.0000,0.00,0.0586,20.93,0.1281,45.74,0.0000,0.00,0.1281,45.74,2025-11-08 21:37:38,-0.0003000,-0.9017,-322.0223,0,Close
3516,5,3,CC DChg,00:25:30,29:12:12,-0.1407,2.1316,0.0598,21.35,0.0000,0.00,0.0598,21.35,0.1306,46.63,0.0000,0.00,0.1306,46.63,2025-11-08 21:38:08,-0.0002998,-0.8373,-299.0193,0,Close
3517,5,3,CC DChg,00:26:00,29:12:42,-0.1407,2.1302,0.0609,21.77,0.0000,0.00,0.0609,21.77,0.1331,47.52,0.0000,0.00,0.1331,47.52,2025-11-08 21:38:38,-0.0002996,-0.8372,-299.0179,0,Close
3518,5,3,CC DChg,00:26:30,29:13:12,-0.1407,2.1289,0.0621,22.19,0.0000,0.00,0.0621,22.19,0.1356,48.41,0.0000,0.00,0.1356,48.41,2025-11-08 21:39:08,-0.0002995,-0.9017,-322.0253,0,Close
3519,5,3,CC DChg,00:27:00,29:13:42,-0.1407,2.1276,0.0633,22.61,0.0000,0.00,0.0633,22.61,0.1381,49.30,0.0000,0.00,0.1381,49.30,2025-11-08 21:39:38,-0.0002992,-0.9017,-322.0192,0,Close
3520,5,3,CC DChg,00:27:30,29:14:12,-0.1407,2.1262,0.0645,23.02,0.0000,0.00,0.0645,23.02,0.1405,50.19,0.0000,0.00,0.1405,50.19,2025-11-08 21:40:08,-0.0002991,-0.8373,-299.0193,0,Close
3521,5,3,CC DChg,00:28:00,29:14:42,-0.1407,2.1248,0.0656,23.44,0.0000,0.00,0.0656,23.44,0.1430,51.08,0.0000,0.00,0.1430,51.08,2025-11-08 21:40:38,-0.0002989,-0.8373,-299.0179,0,Close
3522,5,3,CC DChg,00:28:30,29:15:12,-0.1407,2.1234,0.0668,23.86,0.0000,0.00,0.0668,23.86,0.1455,51.97,0.0000,0.00,0.1455,51.97,2025-11-08 21:41:08,-0.0002987,-0.8373,-299.0221,0,Close
3523,5,3,CC DChg,00:29:00,29:15:42,-0.1407,2.1221,0.068,24.28,0.0000,0.00,0.0680,24.28,0.1480,52.86,0.0000,0.00,0.1480,52.86,2025-11-08 21:41:38,-0.0002985,-0.9017,-322.0238,0,Close
3524,5,3,CC DChg,00:29:30,29:16:12,-0.1407,2.1207,0.0692,24.70,0.0000,0.00,0.0692,24.70,0.1505,53.75,0.0000,0.00,0.1505,53.75,2025-11-08 21:42:08,-0.0002983,-0.8373,-299.0235,0,Close
3525,5,3,CC DChg,00:30:00,29:16:42,-0.1407,2.1193,0.0703,25.12,0.0000,0.00,0.0703,25.12,0.1530,54.64,0.0000,0.00,0.1530,54.64,2025-11-08 21:42:38,-0.0002981,-0.8373,-299.0193,0,Close
3526,5,3,CC DChg,00:30:30,29:17:12,-0.1407,2.1179,0.0715,25.54,0.0000,0.00,0.0715,25.54,0.1555,55.52,0.0000,0.00,0.1555,55.52,2025-11-08 21:43:08,-0.0002979,-0.8373,-299.0193,0,Close
3527,5,3,CC DChg,00:31:00,29:17:42,-0.1407,2.1166,0.0727,25.95,0.0000,0.00,0.0727,25.95,0.1580,56.41,0.0000,0.00,0.1580,56.41,2025-11-08 21:43:38,-0.0002977,-0.9017,-322.0284,0,Close
3528,5,3,CC DChg,00:31:30,29:18:12,-0.1407,2.1151,0.0738,26.37,0.0000,0.00,0.0738,26.37,0.1604,57.30,0.0000,0.00,0.1604,57.30,2025-11-08 21:44:08,-0.0002975,-0.7814,-279.0833,0,Close
3529,5,3,CC DChg,00:32:00,29:18:42,-0.1407,2.1138,0.075,26.79,0.0000,0.00,0.0750,26.79,0.1629,58.18,0.0000,0.00,0.1629,58.18,2025-11-08 21:44:38,-0.0002973,-0.9017,-322.0238,0,Close
3530,5,3,CC DChg,00:32:30,29:19:12,-0.1406,2.1124,0.0762,27.21,0.0000,0.00,0.0762,27.21,0.1654,59.07,0.0000,0.00,0.1654,59.07,2025-11-08 21:45:08,-0.0002971,-0.8372,-299.0150,0,Close
3531,5,3,CC DChg,00:33:00,29:19:42,-0.1406,2.1110,0.0774,27.63,0.0000,0.00,0.0774,27.63,0.1679,59.95,0.0000,0.00,0.1679,59.95,2025-11-08 21:45:38,-0.0002969,-0.8372,-298.9909,0,Close
3532,5,3,CC DChg,00:33:30,29:20:12,-0.1407,2.1095,0.0785,28.05,0.0000,0.00,0.0785,28.05,0.1703,60.83,0.0000,0.00,0.1703,60.83,2025-11-08 21:46:08,-0.0002967,-0.7814,-279.0595,0,Close
3533,5,3,CC DChg,00:34:00,29:20:42,-0.1407,2.1081,0.0797,28.47,0.0000,0.00,0.0797,28.47,0.1728,61.72,0.0000,0.00,0.1728,61.72,2025-11-08 21:46:38,-0.0002965,-0.8372,-298.9909,0,Close
3534,5,3,CC DChg,00:34:30,29:21:12,-0.1406,2.1068,0.0809,28.88,0.0000,0.00,0.0809,28.88,0.1753,62.60,0.0000,0.00,0.1753,62.60,2025-11-08 21:47:08,-0.0002963,-0.9016,-321.9902,0,Close
3535,5,3,CC DChg,00:35:00,29:21:42,-0.1406,2.1054,0.082,29.30,0.0000,0.00,0.0820,29.30,0.1777,63.48,0.0000,0.00,0.1777,63.48,2025-11-08 21:47:38,-0.0002961,-0.8372,-298.9952,0,Close
3536,5,3,CC DChg,00:35:30,29:22:12,-0.1407,2.1039,0.0832,29.72,0.0000,0.00,0.0832,29.72,0.1802,64.36,0.0000,0.00,0.1802,64.36,2025-11-08 21:48:08,-0.0002959,-0.7814,-279.0542,0,Close
3537,5,3,CC DChg,00:36:00,29:22:42,-0.1407,2.1025,0.0844,30.14,0.0000,0.00,0.0844,30.14,0.1827,65.24,0.0000,0.00,0.1827,65.24,2025-11-08 21:48:38,-0.0002957,-0.8372,-298.9895,0,Close
3538,5,3,CC DChg,00:36:30,29:23:12,-0.1407,2.1011,0.0856,30.56,0.0000,0.00,0.0856,30.56,0.1851,66.12,0.0000,0.00,0.1851,66.12,2025-11-08 21:49:08,-0.0002955,-0.8372,-298.9881,0,Close
3539,5,3,CC DChg,00:37:00,29:23:42,-0.1407,2.0995,0.0867,30.98,0.0000,0.00,0.0867,30.98,0.1876,67.00,0.0000,0.00,0.1876,67.00,2025-11-08 21:49:38,-0.0002953,-0.7325,-261.6171,0,Close
3540,5,3,CC DChg,00:37:30,29:24:12,-0.1407,2.0983,0.0879,31.40,0.0000,0.00,0.0879,31.40,0.1901,67.88,0.0000,0.00,0.1901,67.88,2025-11-08 21:50:08,-0.0002951,-0.9767,-348.8228,0,Close
3541,5,3,CC DChg,00:38:00,29:24:42,-0.1407,2.0967,0.0891,31.81,0.0000,0.00,0.0891,31.81,0.1925,68.76,0.0000,0.00,0.1925,68.76,2025-11-08 21:50:38,-0.0002949,-0.7325,-261.6195,0,Close
3542,5,3,CC DChg,00:38:30,29:25:12,-0.1406,2.0953,0.0903,32.23,0.0000,0.00,0.0903,32.23,0.1950,69.63,0.0000,0.00,0.1950,69.63,2025-11-08 21:51:08,-0.0002947,-0.8372,-298.9909,0,Close
3543,5,3,CC DChg,00:39:00,29:25:42,-0.1407,2.0938,0.0914,32.65,0.0000,0.00,0.0914,32.65,0.1974,70.51,0.0000,0.00,0.1974,70.51,2025-11-08 21:51:38,-0.0002945,-0.7814,-279.0556,0,Close
3544,5,3,CC DChg,00:39:30,29:26:12,-0.1407,2.0923,0.0926,33.07,0.0000,0.00,0.0926,33.07,0.1999,71.39,0.0000,0.00,0.1999,71.39,2025-11-08 21:52:08,-0.0002943,-0.7814,-279.0569,0,Close
3545,5,3,CC DChg,00:40:00,29:26:42,-0.1406,2.0908,0.0938,33.49,0.0000,0.00,0.0938,33.49,0.2023,72.26,0.0000,0.00,0.2023,72.26,2025-11-08 21:52:38,-0.0002940,-0.7814,-279.0556,0,Close
3546,5,3,CC DChg,00:40:30,29:27:12,-0.1406,2.0893,0.0949,33.91,0.0000,0.00,0.0949,33.91,0.2048,73.14,0.0000,0.00,0.2048,73.14,2025-11-08 21:53:08,-0.0002938,-0.7814,-279.0582,0,Close
3547,5,3,CC DChg,00:41:00,29:27:42,-0.1406,2.0878,0.0961,34.33,0.0000,0.00,0.0961,34.33,0.2072,74.01,0.0000,0.00,0.2072,74.01,2025-11-08 21:53:38,-0.0002936,-0.7813,-279.0529,0,Close
3548,5,3,CC DChg,00:41:30,29:28:12,-0.1406,2.0862,0.0973,34.74,0.0000,0.00,0.0973,34.74,0.2097,74.89,0.0000,0.00,0.2097,74.89,2025-11-08 21:54:08,-0.0002934,-0.7325,-261.6146,0,Close
3549,5,3,CC DChg,00:42:00,29:28:42,-0.1406,2.0847,0.0985,35.16,0.0000,0.00,0.0985,35.16,0.2121,75.76,0.0000,0.00,0.2121,75.76,2025-11-08 21:54:38,-0.0002932,-0.7814,-279.0556,0,Close
3550,5,3,CC DChg,00:42:30,29:29:12,-0.1407,2.0831,0.0996,35.58,0.0000,0.00,0.0996,35.58,0.2146,76.63,0.0000,0.00,0.2146,76.63,2025-11-08 21:55:08,-0.0002930,-0.7325,-261.6096,0,Close
3551,5,3,CC DChg,00:43:00,29:29:42,-0.1406,2.0817,0.1008,36.00,0.0000,0.00,0.1008,36.00,0.2170,77.50,0.0000,0.00,0.2170,77.50,2025-11-08 21:55:38,-0.0002928,-0.8372,-298.9909,0,Close
3552,5,3,CC DChg,00:43:30,29:30:12,-0.1406,2.0801,0.102,36.42,0.0000,0.00,0.1020,36.42,0.2194,78.37,0.0000,0.00,0.2194,78.37,2025-11-08 21:56:08,-0.0002925,-0.7325,-261.6146,0,Close
3553,5,3,CC DChg,00:44:00,29:30:42,-0.1407,2.0785,0.1031,36.84,0.0000,0.00,0.1031,36.84,0.2219,79.24,0.0000,0.00,0.2219,79.24,2025-11-08 21:56:38,-0.0002923,-0.7325,-261.6146,0,Close
3554,5,3,CC DChg,00:44:30,29:31:12,-0.1407,2.0769,0.1043,37.26,0.0000,0.00,0.1043,37.26,0.2243,80.11,0.0000,0.00,0.2243,80.11,2025-11-08 21:57:08,-0.0002921,-0.7325,-261.6171,0,Close
3555,5,3,CC DChg,00:45:00,29:31:42,-0.1407,2.0753,0.1055,37.67,0.0000,0.00,0.1055,37.67,0.2268,80.98,0.0000,0.00,0.2268,80.98,2025-11-08 21:57:38,-0.0002919,-0.7325,-261.6146,0,Close
3556,5,3,CC DChg,00:45:30,29:32:12,-0.1406,2.0737,0.1067,38.09,0.0000,0.00,0.1067,38.09,0.2292,81.85,0.0000,0.00,0.2292,81.85,2025-11-08 21:58:08,-0.0002916,-0.7325,-261.6195,0,Close
3557,5,3,CC DChg,00:46:00,29:32:42,-0.1406,2.0722,0.1078,38.51,0.0000,0.00,0.1078,38.51,0.2316,82.72,0.0000,0.00,0.2316,82.72,2025-11-08 21:58:38,-0.0002914,-0.7814,-279.0608,0,Close
3558,5,3,CC DChg,00:46:30,29:33:12,-0.1407,2.0706,0.109,38.93,0.0000,0.00,0.1090,38.93,0.2340,83.59,0.0000,0.00,0.2340,83.59,2025-11-08 21:59:08,-0.0002912,-0.7325,-261.6195,0,Close
3559,5,3,CC DChg,00:47:00,29:33:42,-0.1406,2.0691,0.1102,39.35,0.0000,0.00,0.1102,39.35,0.2365,84.45,0.0000,0.00,0.2365,84.45,2025-11-08 21:59:38,-0.0002910,-0.7814,-279.0556,0,Close
3560,5,3,CC DChg,00:47:30,29:34:12,-0.1407,2.0674,0.1113,39.77,0.0000,0.00,0.1113,39.77,0.2389,85.32,0.0000,0.00,0.2389,85.32,2025-11-08 22:00:08,-0.0002908,-0.6894,-246.2278,0,Close
3561,5,3,CC DChg,00:48:00,29:34:42,-0.1406,2.0657,0.1125,40.19,0.0000,0.00,0.1125,40.19,0.2413,86.18,0.0000,0.00,0.2413,86.18,2025-11-08 22:00:38,-0.0002905,-0.6894,-246.2278,0,Close
3562,5,3,CC DChg,00:48:30,29:35:12,-0.1406,2.0642,0.1137,40.60,0.0000,0.00,0.1137,40.60,0.2437,87.05,0.0000,0.00,0.2437,87.05,2025-11-08 22:01:08,-0.0002903,-0.7814,-279.0556,0,Close
3563,5,3,CC DChg,00:49:00,29:35:42,-0.1406,2.0624,0.1149,41.02,0.0000,0.00,0.1149,41.02,0.2462,87.91,0.0000,0.00,0.2462,87.91,2025-11-08 22:01:38,-0.0002901,-0.6511,-232.5441,0,Close
3564,5,3,CC DChg,00:49:30,29:36:12,-0.1406,2.0608,0.116,41.44,0.0000,0.00,0.1160,41.44,0.2486,88.77,0.0000,0.00,0.2486,88.77,2025-11-08 22:02:08,-0.0002898,-0.7325,-261.6146,0,Close
3565,5,3,CC DChg,00:50:00,29:36:42,-0.1406,2.0591,0.1172,41.86,0.0000,0.00,0.1172,41.86,0.2510,89.64,0.0000,0.00,0.2510,89.64,2025-11-08 22:02:38,-0.0002896,-0.6894,-246.2255,0,Close
3566,5,3,CC DChg,00:50:30,29:37:12,-0.1407,2.0574,0.1184,42.28,0.0000,0.00,0.1184,42.28,0.2534,90.50,0.0000,0.00,0.2534,90.50,2025-11-08 22:03:08,-0.0002894,-0.6894,-246.2232,0,Close
3567,5,3,CC DChg,00:51:00,29:37:42,-0.1406,2.0559,0.1196,42.70,0.0000,0.00,0.1196,42.70,0.2558,91.36,0.0000,0.00,0.2558,91.36,2025-11-08 22:03:38,-0.0002891,-0.7814,-279.0556,0,Close
3568,5,3,CC DChg,00:51:30,29:38:12,-0.1406,2.0541,0.1207,43.12,0.0000,0.00,0.1207,43.12,0.2582,92.22,0.0000,0.00,0.2582,92.22,2025-11-08 22:04:08,-0.0002889,-0.6511,-232.5441,0,Close
3569,5,3,CC DChg,00:52:00,29:38:42,-0.1406,2.0523,0.1219,43.53,0.0000,0.00,0.1219,43.53,0.2606,93.08,0.0000,0.00,0.2606,93.08,2025-11-08 22:04:38,-0.0002886,-0.6511,-232.5397,0,Close
3570,5,3,CC DChg,00:52:30,29:39:12,-0.1406,2.0506,0.1231,43.95,0.0000,0.00,0.1231,43.95,0.2630,93.94,0.0000,0.00,0.2630,93.94,2025-11-08 22:05:08,-0.0002884,-0.6894,-246.2185,0,Close
3571,5,3,CC DChg,00:53:00,29:39:42,-0.1407,2.0489,0.1242,44.37,0.0000,0.00,0.1242,44.37,0.2654,94.79,0.0000,0.00,0.2654,94.79,2025-11-08 22:05:38,-0.0002882,-0.6894,-246.2185,0,Close
3572,5,3,CC DChg,00:53:30,29:40:12,-0.1406,2.0471,0.1254,44.79,0.0000,0.00,0.1254,44.79,0.2678,95.65,0.0000,0.00,0.2678,95.65,2025-11-08 22:06:08,-0.0002879,-0.6511,-232.5375,0,Close
3573,5,3,CC DChg,00:54:00,29:40:42,-0.1406,2.0452,0.1266,45.21,0.0000,0.00,0.1266,45.21,0.2702,96.51,0.0000,0.00,0.2702,96.51,2025-11-08 22:06:38,-0.0002876,-0.6168,-220.2945,0,Close
3574,5,3,CC DChg,00:54:30,29:41:12,-0.1406,2.0435,0.1278,45.63,0.0000,0.00,0.1278,45.63,0.2726,97.36,0.0000,0.00,0.2726,97.36,2025-11-08 22:07:08,-0.0002874,-0.6894,-246.2208,0,Close
3575,5,3,CC DChg,00:55:00,29:41:42,-0.1407,2.0416,0.1289,46.05,0.0000,0.00,0.1289,46.05,0.2750,98.22,0.0000,0.00,0.2750,98.22,2025-11-08 22:07:38,-0.0002872,-0.6168,-220.2966,0,Close
3576,5,3,CC DChg,00:55:30,29:42:12,-0.1406,2.0398,0.1301,46.46,0.0000,0.00,0.1301,46.46,0.2774,99.07,0.0000,0.00,0.2774,99.07,2025-11-08 22:08:08,-0.0002869,-0.6511,-232.5397,0,Close
3577,5,3,CC DChg,00:56:00,29:42:42,-0.1407,2.0380,0.1313,46.88,0.0000,0.00,0.1313,46.88,0.2798,99.93,0.0000,0.00,0.2798,99.93,2025-11-08 22:08:38,-0.0002867,-0.6511,-232.5419,0,Close
3578,5,3,CC DChg,00:56:30,29:43:12,-0.1407,2.0361,0.1324,47.30,0.0000,0.00,0.1324,47.30,0.2822,100.78,0.0000,0.00,0.2822,100.78,2025-11-08 22:09:08,-0.0002864,-0.6168,-220.3008,0,Close
3579,5,3,CC DChg,00:57:00,29:43:42,-0.1406,2.0342,0.1336,47.72,0.0000,0.00,0.1336,47.72,0.2846,101.63,0.0000,0.00,0.2846,101.63,2025-11-08 22:09:38,-0.0002861,-0.6168,-220.2987,0,Close
3580,5,3,CC DChg,00:57:30,29:44:12,-0.1406,2.0322,0.1348,48.14,0.0000,0.00,0.1348,48.14,0.2870,102.48,0.0000,0.00,0.2870,102.48,2025-11-08 22:10:08,-0.0002858,-0.5860,-209.2837,0,Close
3581,5,3,CC DChg,00:58:00,29:44:42,-0.1406,2.0303,0.136,48.56,0.0000,0.00,0.1360,48.56,0.2893,103.33,0.0000,0.00,0.2893,103.33,2025-11-08 22:10:38,-0.0002855,-0.6168,-220.2987,0,Close
3582,5,3,CC DChg,00:58:30,29:45:12,-0.1406,2.0283,0.1371,48.98,0.0000,0.00,0.1371,48.98,0.2917,104.18,0.0000,0.00,0.2917,104.18,2025-11-08 22:11:08,-0.0002853,-0.5860,-209.2817,0,Close
